17206	凤凰手镯	1	8	1	3	60	2	1	1	507	0	2	33951	0	0	0	118	0	0	0	0	0	0
17207	亢龙手镯	1	8	1	3	70	2	1	1	537	0	2	33951	0	0	0	154	0	0	0	0	0	0
17208	翔云手镯	1	8	1	3	80	2	1	1	567	0	2	33951	0	0	0	200	0	0	0	0	0	0
17209	霓虹手镯	1	8	1	3	90	2	1	1	597	0	2	33951	0	0	0	259	0	0	0	0	0	0
18001	青铜靴	1	9	1	1	10	2	1	1	327	0	2	33951	0	0	0	0	28	0	0	0	0	0
18002	黑钢靴	1	9	1	1	20	2	1	1	360	0	2	33951	0	0	0	0	46	0	0	0	0	0
18003	白银靴	1	9	1	1	30	2	1	1	390	0	2	33951	0	0	0	0	68	0	0	0	0	0
18004	饰金靴	1	9	1	1	40	2	1	1	420	0	2	33951	0	0	0	0	100	0	0	0	0	0
18005	乌金靴	1	9	1	1	50	2	1	1	450	0	2	33951	0	0	0	0	140	0	0	0	0	0
18006	鱼鳞靴	1	9	1	1	60	2	1	1	480	0	2	33951	0	0	0	0	188	0	0	0	0	0
18007	金丝靴	1	9	1	1	70	2	1	1	510	0	2	33951	0	0	0	0	246	0	0	0	0	0
18008	勇士靴	1	9	1	1	80	2	1	1	540	0	2	33951	0	0	0	0	320	0	0	0	0	0
18009	猛将靴	1	9	1	1	90	2	1	1	570	0	2	33951	0	0	0	0	414	0	0	0	0	0
18101	迎风履	1	9	1	2	10	2	1	1	327	0	2	33951	0	0	0	0	28	0	0	0	0	0
18102	云纹履	1	9	1	2	20	2	1	1	360	0	2	33951	0	0	0	0	46	0	0	0	0	0
18103	明月履	1	9	1	2	30	2	1	1	390	0	2	33951	0	0	0	0	68	0	0	0	0	0
18104	流萤履	1	9	1	2	40	2	1	1	420	0	2	33951	0	0	0	0	100	0	0	0	0	0
18105	逍遥履	1	9	1	2	50	2	1	1	450	0	2	33951	0	0	0	0	140	0	0	0	0	0
18106	仙灵履	1	9	1	2	60	2	1	1	480	0	2	33951	0	0	0	0	188	0	0	0	0	0
18107	御雷履	1	9	1	2	70	2	1	1	510	0	2	33951	0	0	0	0	246	0	0	0	0	0
18108	碧霞履	1	9	1	2	80	2	1	1	540	0	2	33951	0	0	0	0	320	0	0	0	0	0
18109	乾坤履	1	9	1	2	90	2	1	1	570	0	2	33951	0	0	0	0	414	0	0	0	0	0
18201	白羽鞋	1	9	1	3	10	2	1	1	327	0	2	33951	0	0	0	0	28	0	0	0	0	0
18202	苍狼鞋	1	9	1	3	20	2	1	1	360	0	2	33951	0	0	0	0	46	0	0	0	0	0
18203	飞豹鞋	1	9	1	3	30	2	1	1	390	0	2	33951	0	0	0	0	68	0	0	0	0	0
18204	猛虎鞋	1	9	1	3	40	2	1	1	420	0	2	33951	0	0	0	0	100	0	0	0	0	0
18205	神鹰鞋	1	9	1	3	50	2	1	1	450	0	2	33951	0	0	0	0	140	0	0	0	0	0
18206	凤凰鞋	1	9	1	3	60	2	1	1	480	0	2	33951	0	0	0	0	188	0	0	0	0	0
18207	亢龙鞋	1	9	1	3	70	2	1	1	510	0	2	33951	0	0	0	0	246	0	0	0	0	0
18208	翔云鞋	1	9	1	3	80	2	1	1	540	0	2	33951	0	0	0	0	320	0	0	0	0	0
18209	霓虹鞋	1	9	1	3	90	2	1	1	570	0	2	33951	0	0	0	0	414	0	0	0	0	0
19001	青铜斧	1	10	1	1	10	2	1	1	303	0	2	33951	0	0	0	18	0	0	0	0	0	0
19002	锯齿斧	1	10	1	1	20	2	1	1	363	0	2	33951	0	0	0	29	0	0	0	0	0	0
19003	镔铁斧	1	10	1	1	30	2	1	1	393	0	2	33951	0	0	0	43	0	0	0	0	0	0
19004	开山斧	1	10	1	1	40	2	1	1	423	0	2	33951	0	0	0	63	0	0	0	0	0	0
19005	战迅斧	1	10	1	1	50	2	1	1	453	0	2	33951	0	0	0	88	0	0	0	0	0	0
19006	宣花斧	1	10	1	1	60	2	1	1	483	0	2	33951	0	0	0	118	0	0	0	0	0	0
19007	玄铁斧	1	10	1	1	70	2	1	1	513	0	2	33951	0	0	0	154	0	0	0	0	0	0
19008	湛金斧	1	10	1	1	80	2	1	1	543	0	2	33951	0	0	0	200	0	0	0	0	0	0
19009	屠龙斧	1	10	1	1	90	2	1	1	573	0	2	33951	0	0	0	259	0	0	0	0	0	0
19101	桃木剑	1	11	1	2	10	2	1	1	303	0	2	33951	0	0	0	18	0	0	0	0	0	0
19102	青铜剑	1	11	1	2	20	2	1	1	363	0	2	33951	0	0	0	29	0	0	0	0	0	0
19103	青锋剑	1	11	1	2	30	2	1	1	393	0	2	33951	0	0	0	43	0	0	0	0	0	0
19104	吴越剑	1	11	1	2	40	2	1	1	423	0	2	33951	0	0	0	63	0	0	0	0	0	0
19105	辟邪剑	1	11	1	2	50	2	1	1	453	0	2	33951	0	0	0	88	0	0	0	0	0	0
19106	七星剑	1	11	1	2	60	2	1	1	483	0	2	33951	0	0	0	118	0	0	0	0	0	0
19107	神农剑	1	11	1	2	70	2	1	1	513	0	2	33951	0	0	0	154	0	0	0	0	0	0
19108	金光剑	1	11	1	2	80	2	1	1	543	0	2	33951	0	0	0	200	0	0	0	0	0	0
19109	倚天剑	1	11	1	2	90	2	1	1	573	0	2	33951	0	0	0	259	0	0	0	0	0	0
19201	柳木弓	1	12	1	3	10	2	1	1	303	0	2	33951	0	0	0	18	0	0	0	0	0	0
19202	古藤弓	1	12	1	3	20	2	1	1	363	0	2	33951	0	0	0	29	0	0	0	0	0	0
19203	白桦弓	1	12	1	3	30	2	1	1	393	0	2	33951	0	0	0	43	0	0	0	0	0	0
19204	铁胎弓	1	12	1	3	40	2	1	1	423	0	2	33951	0	0	0	63	0	0	0	0	0	0
19205	金丝弓	1	12	1	3	50	2	1	1	453	0	2	33951	0	0	0	88	0	0	0	0	0	0
19206	疾风弓	1	12	1	3	60	2	1	1	483	0	2	33951	0	0	0	118	0	0	0	0	0	0
19207	玉腰弓	1	12	1	3	70	2	1	1	513	0	2	33951	0	0	0	154	0	0	0	0	0	0
19208	穿云弓	1	12	1	3	80	2	1	1	543	0	2	33951	0	0	0	200	0	0	0	0	0	0
19209	射日弓	1	12	1	3	90	2	1	1	573	0	2	33951	0	0	0	259	0	0	0	0	0	0
20000	坐骑培养丹	12	3	1	0	1	2	999	1	1	0	0	1183	3	0	0	0	0	0	100	0	0	0
20001	灰狼	25	0	1	0	1	2	1	1	1	0	1	1695	0	0	0	0	20	20	20	20	20	20
20002	雪玉	25	0	1	0	1	2	1	1	1	0	1	1695	1	0	0	0	30	30	30	30	30	30
20003	蓝影	25	0	1	0	1	2	1	1	1	0	1	1695	2	0	0	0	40	40	40	40	40	40
20004	紫电	25	0	1	0	1	2	1	1	1	0	1	1695	3	0	0	0	50	50	50	50	50	50
20005	黄煌	25	0	1	0	1	2	1	1	1	0	1	1695	4	0	0	0	60	60	60	60	60	60
20006	银辉	25	0	1	0	1	2	1	1	1	0	1	1695	2	0	0	0	70	70	70	70	70	70
20008	乌烟	25	0	1	0	1	2	1	1	1	0	1	1695	4	0	0	0	90	90	90	90	90	90
20009	赤烟流火驹	25	0	1	0	1	2	1	1	1	0	1	1695	4	0	0	0	100	100	100	100	100	100
20010	金睛狴犴	25	0	1	0	1	2	1	1	1	0	1	1695	5	0	0	0	110	110	110	110	110	110
20011	冰霜狴犴	25	0	1	0	1	2	1	1	1	0	1	1695	5	0	0	0	120	120	120	120	120	120
20016	通臂神猿	25	0	1	0	1	2	1	1	1	0	1	1695	5	0	0	0	130	130	130	130	130	130
20017	雪狮	25	0	1	0	1	2	1	1	1	0	1	1695	1	0	0	0	140	140	140	140	140	140
20018	狰狞	25	0	1	0	1	2	1	1	1	0	1	1695	2	0	0	0	150	150	150	150	150	150
20019	阎浮龙狮	25	0	1	0	1	2	1	1	1	0	1	1695	3	0	0	0	160	160	160	160	160	160
20020	避水金睛兽	25	0	1	0	1	2	1	1	1	0	1	1695	4	0	0	0	170	170	170	170	170	170
20021	腾云麒麟	25	0	1	0	1	2	1	1	1	0	1	1695	5	0	0	0	180	180	180	180	180	180
20023	铁甲犀牛	25	0	1	0	1	2	1	1	1	0	1	1695	4	0	0	0	200	200	200	200	200	200
20024	九尾神狐	25	0	1	0	1	2	1	1	1	0	1	1695	5	0	0	0	210	210	210	210	210	210
20025	神兽白虎	25	0	1	0	1	2	1	1	1	0	1	1695	4	0	0	0	220	220	220	220	220	220
20026	神鸟鸾凤	25	0	1	0	1	2	1	1	1	0	1	1695	4	0	0	0	230	230	230	230	230	230
20027	黄金龙鲤	25	0	1	0	1	2	1	1	1	0	1	1695	4	0	0	0	240	240	240	240	240	240
20029	碧影	25	0	1	0	1	2	1	1	1	0	1	1695	3	0	0	0	250	250	250	250	250	250
20030	七彩凤凰	25	0	1	0	1	2	1	1	1	0	1	1695	5	0	0	0	260	260	260	260	260	260
20031	地狱梦魇	25	0	1	0	1	2	1	1	1	0	1	1695	4	0	0	0	170	170	170	170	170	170
21001	冰霜狴犴碎片	25	1	1	0	1	2	999	1	1	0	0	1183	3	0	0	0	0	0	0	0	0	0
21002	通臂神猿碎片	25	1	1	0	1	2	999	1	1	0	0	1183	3	0	0	0	0	0	0	0	0	0
21003	腾云麒麟碎片	25	1	1	0	1	2	999	1	1	0	0	1183	3	0	0	0	0	0	0	0	0	0
21004	铁甲犀牛碎片	25	1	1	0	1	2	999	1	1	0	0	1183	3	0	0	0	0	0	0	0	0	0
21005	九尾神狐碎片	25	1	1	0	1	2	999	1	1	0	0	1183	3	0	0	0	0	0	0	0	0	0
21006	神兽白虎碎片	25	1	1	0	1	2	999	1	1	0	0	1183	3	0	0	0	0	0	0	0	0	0
21007	碧影碎片	25	1	1	0	1	2	999	1	1	0	0	1183	3	0	0	0	0	0	0	0	0	0
21008	黄金龙鲤碎片	25	1	1	0	1	2	999	1	1	0	0	1183	3	0	0	0	0	0	0	0	0	0
22000	骑乘技能书	42	0	1	0	1	2	1	1	1	0	1	1183	4	0	0	0	0	0	0	0	0	0
22001	时装碎片1	12	5	1	0	1	2	999	1	1	0	0	1183	3	0	0	0	0	0	0	0	0	0
22002	时装碎片2	12	5	1	0	1	2	999	1	1	0	0	1183	3	0	0	0	0	0	0	0	0	0
22003	时装碎片3	12	5	1	0	1	2	999	1	1	0	0	1183	3	0	0	0	0	0	0	0	0	0
22004	时装碎片4	12	5	1	0	1	2	999	1	1	0	0	1183	3	0	0	0	0	0	0	0	0	0
22005	时装碎片5	12	5	1	0	1	2	999	1	1	0	0	1183	3	0	0	0	0	0	0	0	0	0
22006	角虎卡片	12	5	1	0	1	2	999	1	1	0	0	1183	1	0	0	0	0	0	0	0	0	0
22007	符文野猪卡片	12	5	1	0	1	2	999	1	1	0	0	1183	2	0	0	0	0	0	0	0	0	0
22008	龙角猪卡片	12	5	1	0	1	2	999	1	1	0	0	1183	3	0	0	0	0	0	0	0	0	0
22009	金鬃猪卡片	12	5	1	0	1	2	999	1	1	0	0	1183	4	0	0	0	0	0	0	0	0	0
22010	巨大女贼卡片	12	5	1	0	1	2	999	1	1	0	0	1183	5	0	0	0	0	0	0	0	0	0
22011	角虎卡片	12	5	1	0	1	2	999	1	1	0	0	1183	1	0	0	0	0	0	0	0	0	0
22012	符文野猪卡片	12	5	1	0	1	2	999	1	1	0	0	1183	2	0	0	0	0	0	0	0	0	0
22013	龙角猪卡片	12	5	1	0	1	2	999	1	1	0	0	1183	3	0	0	0	0	0	0	0	0	0
22014	金鬃猪卡片	12	5	1	0	1	2	999	1	1	0	0	1183	4	0	0	0	0	0	0	0	0	0
22015	巨大女贼卡片	12	5	1	0	1	2	999	1	1	0	0	1183	5	0	0	0	0	0	0	0	0	0
22016	角虎卡片	12	5	1	0	1	2	999	1	1	0	0	1183	1	0	0	0	0	0	0	0	0	0
22017	符文野猪卡片	12	5	1	0	1	2	999	1	1	0	0	1183	2	0	0	0	0	0	0	0	0	0
22018	龙角猪卡片	12	5	1	0	1	2	999	1	1	0	0	1183	3	0	0	0	0	0	0	0	0	0
22019	金鬃猪卡片	12	5	1	0	1	2	999	1	1	0	0	1183	4	0	0	0	0	0	0	0	0	0
22020	巨大女贼卡片	12	5	1	0	1	2	999	1	1	0	0	1183	5	0	0	0	0	0	0	0	0	0
22021	角虎卡片	12	5	1	0	1	2	999	1	1	0	0	1183	1	0	0	0	0	0	0	0	0	0
22022	符文野猪卡片	12	5	1	0	1	2	999	1	1	0	0	1183	2	0	0	0	0	0	0	0	0	0
22023	龙角猪卡片	12	5	1	0	1	2	999	1	1	0	0	1183	3	0	0	0	0	0	0	0	0	0
22024	金鬃猪卡片	12	5	1	0	1	2	999	1	1	0	0	1183	4	0	0	0	0	0	0	0	0	0
22025	巨大女贼卡片	12	5	1	0	1	2	999	1	1	0	0	1183	5	0	0	0	0	0	0	0	0	0
22026	角虎卡片	12	5	1	0	1	2	999	1	1	0	0	1183	1	0	0	0	0	0	0	0	0	0
22027	符文野猪卡片	12	5	1	0	1	2	999	1	1	0	0	1183	2	0	0	0	0	0	0	0	0	0
22028	龙角猪卡片	12	5	1	0	1	2	999	1	1	0	0	1183	3	0	0	0	0	0	0	0	0	0
22029	金鬃猪卡片	12	5	1	0	1	2	999	1	1	0	0	1183	4	0	0	0	0	0	0	0	0	0
22030	巨大女贼卡片	12	5	1	0	1	2	999	1	1	0	0	1183	5	0	0	0	0	0	0	0	0	0
22031	角虎卡片	12	5	1	0	1	2	999	1	1	0	0	1183	1	0	0	0	0	0	0	0	0	0
22032	符文野猪卡片	12	5	1	0	1	2	999	1	1	0	0	1183	2	0	0	0	0	0	0	0	0	0
22033	龙角猪卡片	12	5	1	0	1	2	999	1	1	0	0	1183	3	0	0	0	0	0	0	0	0	0
22034	金鬃猪卡片	12	5	1	0	1	2	999	1	1	0	0	1183	4	0	0	0	0	0	0	0	0	0
22035	巨大女贼卡片	12	5	1	0	1	2	999	1	1	0	0	1183	5	0	0	0	0	0	0	0	0	0
22036	角虎卡片	12	5	1	0	1	2	999	1	1	0	0	1183	1	0	0	0	0	0	0	0	0	0
22037	符文野猪卡片	12	5	1	0	1	2	999	1	1	0	0	1183	2	0	0	0	0	0	0	0	0	0
22038	龙角猪卡片	12	5	1	0	1	2	999	1	1	0	0	1183	3	0	0	0	0	0	0	0	0	0
22039	金鬃猪卡片	12	5	1	0	1	2	999	1	1	0	0	1183	4	0	0	0	0	0	0	0	0	0
22040	巨大女贼卡片	12	5	1	0	1	2	999	1	1	0	0	1183	5	0	0	0	0	0	0	0	0	0
22041	角虎卡片	12	5	1	0	1	2	999	1	1	0	0	1183	1	0	0	0	0	0	0	0	0	0
22042	符文野猪卡片	12	5	1	0	1	2	999	1	1	0	0	1183	2	0	0	0	0	0	0	0	0	0
22043	龙角猪卡片	12	5	1	0	1	2	999	1	1	0	0	1183	3	0	0	0	0	0	0	0	0	0
22044	金鬃猪卡片	12	5	1	0	1	2	999	1	1	0	0	1183	4	0	0	0	0	0	0	0	0	0
22045	巨大女贼卡片	12	5	1	0	1	2	999	1	1	0	0	1183	5	0	0	0	0	0	0	0	0	0
22046	角虎卡片	12	5	1	0	1	2	999	1	1	0	0	1183	1	0	0	0	0	0	0	0	0	0
22047	符文野猪卡片	12	5	1	0	1	2	999	1	1	0	0	1183	2	0	0	0	0	0	0	0	0	0
22048	龙角猪卡片	12	5	1	0	1	2	999	1	1	0	0	1183	3	0	0	0	0	0	0	0	0	0
22049	金鬃猪卡片	12	5	1	0	1	2	999	1	1	0	0	1183	4	0	0	0	0	0	0	0	0	0
22050	巨大女贼卡片	12	5	1	0	1	2	999	1	1	0	0	1183	5	0	0	0	0	0	0	0	0	0
22051	角虎卡片	12	5	1	0	1	2	999	1	1	0	0	1183	1	0	0	0	0	0	0	0	0	0
22052	符文野猪卡片	12	5	1	0	1	2	999	1	1	0	0	1183	2	0	0	0	0	0	0	0	0	0
22053	龙角猪卡片	12	5	1	0	1	2	999	1	1	0	0	1183	3	0	0	0	0	0	0	0	0	0
22054	金鬃猪卡片	12	5	1	0	1	2	999	1	1	0	0	1183	4	0	0	0	0	0	0	0	0	0
22055	巨大女贼卡片	12	5	1	0	1	2	999	1	1	0	0	1183	5	0	0	0	0	0	0	0	0	0
22056	角虎卡片	12	5	1	0	1	2	999	1	1	0	0	1183	1	0	0	0	0	0	0	0	0	0
22057	符文野猪卡片	12	5	1	0	1	2	999	1	1	0	0	1183	2	0	0	0	0	0	0	0	0	0
22058	龙角猪卡片	12	5	1	0	1	2	999	1	1	0	0	1183	3	0	0	0	0	0	0	0	0	0
22059	金鬃猪卡片	12	5	1	0	1	2	999	1	1	0	0	1183	4	0	0	0	0	0	0	0	0	0
22060	巨大女贼卡片	12	5	1	0	1	2	999	1	1	0	0	1183	5	0	0	0	0	0	0	0	0	0
22061	角虎卡片	12	5	1	0	1	2	999	1	1	0	0	1183	1	0	0	0	0	0	0	0	0	0
22062	符文野猪卡片	12	5	1	0	1	2	999	1	1	0	0	1183	2	0	0	0	0	0	0	0	0	0
22063	龙角猪卡片	12	5	1	0	1	2	999	1	1	0	0	1183	3	0	0	0	0	0	0	0	0	0
22064	金鬃猪卡片	12	5	1	0	1	2	999	1	1	0	0	1183	4	0	0	0	0	0	0	0	0	0
22065	巨大女贼卡片	12	5	1	0	1	2	999	1	1	0	0	1183	5	0	0	0	0	0	0	0	0	0
22066	角虎卡片	12	5	1	0	1	2	999	1	1	0	0	1183	1	0	0	0	0	0	0	0	0	0
22067	符文野猪卡片	12	5	1	0	1	2	999	1	1	0	0	1183	2	0	0	0	0	0	0	0	0	0
22068	龙角猪卡片	12	5	1	0	1	2	999	1	1	0	0	1183	3	0	0	0	0	0	0	0	0	0
22069	金鬃猪卡片	12	5	1	0	1	2	999	1	1	0	0	1183	4	0	0	0	0	0	0	0	0	0
22070	巨大女贼卡片	12	5	1	0	1	2	999	1	1	0	0	1183	5	0	0	0	0	0	0	0	0	0
22071	角虎卡片	12	5	1	0	1	2	999	1	1	0	0	1183	1	0	0	0	0	0	0	0	0	0
22072	符文野猪卡片	12	5	1	0	1	2	999	1	1	0	0	1183	2	0	0	0	0	0	0	0	0	0
22073	龙角猪卡片	12	5	1	0	1	2	999	1	1	0	0	1183	3	0	0	0	0	0	0	0	0	0
22074	金鬃猪卡片	12	5	1	0	1	2	999	1	1	0	0	1183	4	0	0	0	0	0	0	0	0	0
22075	巨大女贼卡片	12	5	1	0	1	2	999	1	1	0	0	1183	5	0	0	0	0	0	0	0	0	0
22076	角虎卡片	12	5	1	0	1	2	999	1	1	0	0	1183	1	0	0	0	0	0	0	0	0	0
22077	符文野猪卡片	12	5	1	0	1	2	999	1	1	0	0	1183	2	0	0	0	0	0	0	0	0	0
22078	龙角猪卡片	12	5	1	0	1	2	999	1	1	0	0	1183	3	0	0	0	0	0	0	0	0	0
22079	金鬃猪卡片	12	5	1	0	1	2	999	1	1	0	0	1183	4	0	0	0	0	0	0	0	0	0
22080	巨大女贼卡片	12	5	1	0	1	2	999	1	1	0	0	1183	5	0	0	0	0	0	0	0	0	0
22081	角虎卡片	12	5	1	0	1	2	999	1	1	0	0	1183	1	0	0	0	0	0	0	0	0	0
22082	符文野猪卡片	12	5	1	0	1	2	999	1	1	0	0	1183	2	0	0	0	0	0	0	0	0	0
22083	龙角猪卡片	12	5	1	0	1	2	999	1	1	0	0	1183	3	0	0	0	0	0	0	0	0	0
22084	金鬃猪卡片	12	5	1	0	1	2	999	1	1	0	0	1183	4	0	0	0	0	0	0	0	0	0
22085	巨大女贼卡片	12	5	1	0	1	2	999	1	1	0	0	1183	5	0	0	0	0	0	0	0	0	0
23001	入魂石	24	2	1	0	1	2	999	1	1	0	0	1183	3	0	0	0	0	0	0	0	0	0
23002	羽魂	24	4	1	0	1	2	9999	1	1	0	0	1183	3	0	0	0	0	0	0	0	0	0
23003	纯洁之羽	24	1	1	0	1	2	1	1	1	0	0	1183	2	0	0	0	0	0	0	0	0	0
23004	七彩之羽	24	1	1	0	1	2	1	1	1	0	0	1183	3	0	0	0	0	0	0	0	0	0
23005	黑暗之羽	24	1	1	0	1	2	1	1	1	0	0	1183	4	0	0	0	0	0	0	0	0	0
23006	凤凰之羽	24	1	1	0	1	2	1	1	1	0	0	1183	5	0	0	0	0	0	0	0	0	0
23007	飞蝶翅膀	1	22	1	0	1	2	1	1	1	0	2	16540	2	0	0	0	0	16860	100	100	0	0
23008	雨燕翅膀	1	22	1	0	1	2	1	1	1	0	2	16540	3	0	0	0	0	21000	120	120	0	0
23009	青鸾翅膀	1	22	1	0	1	2	1	1	1	0	2	16540	4	0	0	0	0	27000	160	160	0	0
23010	文凰翅膀	1	22	1	0	1	2	1	1	1	0	2	16540	4	0	0	0	0	27000	160	160	0	0
23011	金凤翅膀	1	22	1	0	1	2	1	1	1	0	2	16540	4	0	0	0	0	27000	160	160	0	0
31001	龙鳞碎片	12	2	1	0	1	2	999	1	1	0	0	1183	3	0	0	0	0	0	0	0	0	0
31002	龙魂碎片	12	2	1	0	1	2	999	1	1	0	0	1183	3	0	0	0	0	0	0	0	0	0
31003	破碎的龙鳞	12	2	1	0	1	2	999	1	1	0	0	1183	3	0	0	0	0	0	0	0	0	0
31004	破碎的龙魂	12	2	1	0	1	2	999	1	1	0	0	1183	3	0	0	0	0	0	0	0	0	0
31005	瑕疵的龙鳞	12	2	1	0	1	2	999	1	1	0	0	1183	3	0	0	0	0	0	0	0	0	0
31006	瑕疵的龙魂	12	2	1	0	1	2	999	1	1	0	0	1183	3	0	0	0	0	0	0	0	0	0
31007	完整的龙鳞	12	2	1	0	1	2	999	1	1	0	0	1183	3	0	0	0	0	0	0	0	0	0
31008	完整的龙魂	12	2	1	0	1	2	999	1	1	0	0	1183	3	0	0	0	0	0	0	0	0	0
31009	闪亮的龙鳞	12	2	1	0	1	2	999	1	1	0	0	1183	3	0	0	0	0	0	0	0	0	0
31010	闪亮的龙魂	12	2	1	0	1	2	999	1	1	0	0	1183	3	0	0	0	0	0	0	0	0	0
31011	华丽的龙鳞	12	2	1	0	1	2	999	1	1	0	0	1183	3	0	0	0	0	0	0	0	0	0
31012	华丽的龙魂	12	2	1	0	1	2	999	1	1	0	0	1183	3	0	0	0	0	0	0	0	0	0
31013	璀璨的龙鳞	12	2	1	0	1	2	999	1	1	0	0	1183	3	0	0	0	0	0	0	0	0	0
31014	璀璨的龙魂	12	2	1	0	1	2	999	1	1	0	0	1183	3	0	0	0	0	0	0	0	0	0
31015	上古龙鳞	12	2	1	0	1	2	999	1	1	0	0	1183	3	0	0	0	0	0	0	0	0	0
31016	上古龙魂	12	2	1	0	1	2	999	1	1	0	0	1183	3	0	0	0	0	0	0	0	0	0
31101	30级暗金护符碎片	12	9	1	0	1	2	999	1	1	0	0	1183	5	0	0	0	0	0	0	0	0	0
31102	40级暗金护符碎片	12	9	1	0	1	2	999	1	1	0	0	1183	5	0	0	0	0	0	0	0	0	0
31103	50级暗金护符碎片	12	9	1	0	1	2	999	1	1	0	0	1183	5	0	0	0	0	0	0	0	0	0
31104	60级暗金护符碎片	12	9	1	0	1	2	999	1	1	0	0	1183	5	0	0	0	0	0	0	0	0	0
31105	70级暗金护符碎片	12	9	1	0	1	2	999	1	1	0	0	1183	5	0	0	0	0	0	0	0	0	0
31106	80级暗金护符碎片	12	9	1	0	1	2	999	1	1	0	0	1183	5	0	0	0	0	0	0	0	0	0
31107	90级暗金护符碎片	12	9	1	0	1	2	999	1	1	0	0	1183	5	0	0	0	0	0	0	0	0	0
31108	30级暗金衣服碎片	12	9	1	0	1	2	999	1	1	0	0	1183	5	0	0	0	0	0	0	0	0	0
31109	40级暗金衣服碎片	12	9	1	0	1	2	999	1	1	0	0	1183	5	0	0	0	0	0	0	0	0	0
31110	50级暗金衣服碎片	12	9	1	0	1	2	999	1	1	0	0	1183	5	0	0	0	0	0	0	0	0	0
31111	60级暗金衣服碎片	12	9	1	0	1	2	999	1	1	0	0	1183	5	0	0	0	0	0	0	0	0	0
31112	70级暗金衣服碎片	12	9	1	0	1	2	999	1	1	0	0	1183	5	0	0	0	0	0	0	0	0	0
31113	80级暗金衣服碎片	12	9	1	0	1	2	999	1	1	0	0	1183	5	0	0	0	0	0	0	0	0	0
31114	90级暗金衣服碎片	12	9	1	0	1	2	999	1	1	0	0	1183	5	0	0	0	0	0	0	0	0	0
31115	30级暗金护手碎片	12	9	1	0	1	2	999	1	1	0	0	1183	5	0	0	0	0	0	0	0	0	0
31116	40级暗金护手碎片	12	9	1	0	1	2	999	1	1	0	0	1183	5	0	0	0	0	0	0	0	0	0
31117	50级暗金护手碎片	12	9	1	0	1	2	999	1	1	0	0	1183	5	0	0	0	0	0	0	0	0	0
31118	60级暗金护手碎片	12	9	1	0	1	2	999	1	1	0	0	1183	5	0	0	0	0	0	0	0	0	0
31119	70级暗金护手碎片	12	9	1	0	1	2	999	1	1	0	0	1183	5	0	0	0	0	0	0	0	0	0
31120	80级暗金护手碎片	12	9	1	0	1	2	999	1	1	0	0	1183	5	0	0	0	0	0	0	0	0	0
31121	90级暗金护手碎片	12	9	1	0	1	2	999	1	1	0	0	1183	5	0	0	0	0	0	0	0	0	0
31122	30级暗金腰带碎片	12	9	1	0	1	2	999	1	1	0	0	1183	5	0	0	0	0	0	0	0	0	0
31123	40级暗金腰带碎片	12	9	1	0	1	2	999	1	1	0	0	1183	5	0	0	0	0	0	0	0	0	0
31124	50级暗金腰带碎片	12	9	1	0	1	2	999	1	1	0	0	1183	5	0	0	0	0	0	0	0	0	0
31125	60级暗金腰带碎片	12	9	1	0	1	2	999	1	1	0	0	1183	5	0	0	0	0	0	0	0	0	0
31126	70级暗金腰带碎片	12	9	1	0	1	2	999	1	1	0	0	1183	5	0	0	0	0	0	0	0	0	0
31127	80级暗金腰带碎片	12	9	1	0	1	2	999	1	1	0	0	1183	5	0	0	0	0	0	0	0	0	0
31128	90级暗金腰带碎片	12	9	1	0	1	2	999	1	1	0	0	1183	5	0	0	0	0	0	0	0	0	0
31129	30级暗金护腿碎片	12	9	1	0	1	2	999	1	1	0	0	1183	5	0	0	0	0	0	0	0	0	0
31130	40级暗金护腿碎片	12	9	1	0	1	2	999	1	1	0	0	1183	5	0	0	0	0	0	0	0	0	0
31131	50级暗金护腿碎片	12	9	1	0	1	2	999	1	1	0	0	1183	5	0	0	0	0	0	0	0	0	0
31132	60级暗金护腿碎片	12	9	1	0	1	2	999	1	1	0	0	1183	5	0	0	0	0	0	0	0	0	0
31133	70级暗金护腿碎片	12	9	1	0	1	2	999	1	1	0	0	1183	5	0	0	0	0	0	0	0	0	0
31134	80级暗金护腿碎片	12	9	1	0	1	2	999	1	1	0	0	1183	5	0	0	0	0	0	0	0	0	0
31135	90级暗金护腿碎片	12	9	1	0	1	2	999	1	1	0	0	1183	5	0	0	0	0	0	0	0	0	0
31136	30级暗金项链碎片	12	9	1	0	1	2	999	1	1	0	0	1183	5	0	0	0	0	0	0	0	0	0
31137	40级暗金项链碎片	12	9	1	0	1	2	999	1	1	0	0	1183	5	0	0	0	0	0	0	0	0	0
31138	50级暗金项链碎片	12	9	1	0	1	2	999	1	1	0	0	1183	5	0	0	0	0	0	0	0	0	0
31139	60级暗金项链碎片	12	9	1	0	1	2	999	1	1	0	0	1183	5	0	0	0	0	0	0	0	0	0
31140	70级暗金项链碎片	12	9	1	0	1	2	999	1	1	0	0	1183	5	0	0	0	0	0	0	0	0	0
31141	80级暗金项链碎片	12	9	1	0	1	2	999	1	1	0	0	1183	5	0	0	0	0	0	0	0	0	0
31142	90级暗金项链碎片	12	9	1	0	1	2	999	1	1	0	0	1183	5	0	0	0	0	0	0	0	0	0
31143	30级暗金戒指碎片	12	9	1	0	1	2	999	1	1	0	0	1183	5	0	0	0	0	0	0	0	0	0
