535003003	200000111|200000112|200000113|200000114|200000115	200000115	1
535003004	200000030|200000031|200000032|200000033	200000033	1
535003005	200000034|200000035|200000036|200000029	200000036	1
535002001	200000019|200000020|200000021|200000022	200000022	1
535002002	200000023|200000024|200000025|200000026	200000025	1
535002003	200000111|200000112|200000113|200000114|200000115	200000115	1
535002004	200000030|200000031|200000032|200000033	200000033	1
535002005	200000034|200000035|200000036|200000029	200000036	1
535003012	200000019|200000020|200000021|200000022	200000022	1
535003013	200000023|200000024|200000025|200000026	200000025	1
535003014	200000111|200000112|200000113|200000114|200000115	200000115	1
535003015	200000030|200000031|200000032|200000033	200000033	1
535003016	200000034|200000035|200000036|200000029	200000036	1
535003017	200000019|200000020|200000021|200000022	200000022	1
535003018	200000023|200000024|200000025|200000026	200000025	1
535003019	200000111|200000112|200000113|200000114|200000115	200000115	1
535003020	200000030|200000031|200000032|200000033	200000033	1
535003021	200000034|200000035|200000036|200000029	200000036	1
535003022	200000019|200000020|200000021|200000022	200000022	1
535003023	200000023|200000024|200000025|200000026	200000025	1
535003024	200000111|200000112|200000113|200000114|200000115	200000115	1
535003025	200000030|200000031|200000032|200000033	200000033	1
535003026	200000034|200000035|200000036|200000029	200000036	1
535003027	200000019|200000020|200000021|200000022	200000022	1
535003028	200000023|200000024|200000025|200000026	200000025	1
535003029	200000111|200000112|200000113|200000114|200000115	200000115	1
535003030	200000030|200000031|200000032|200000033	200000033	1
535003031	200000034|200000035|200000036|200000029	200000036	1
535003032	200000019|200000020|200000021|200000022	200000022	1
535003033	200000023|200000024|200000025|200000026	200000025	1
535003034	200000111|200000112|200000113|200000114|200000115	200000115	1
535003035	200000030|200000031|200000032|200000033	200000033	1
535003036	200000034|200000035|200000036|200000029	200000036	1
535003037	200000019|200000020|200000021|200000022	200000022	1
535003038	200000023|200000024|200000025|200000026	200000025	1
535003039	200000111|200000112|200000113|200000114|200000115	200000115	1
535003040	200000030|200000031|200000032|200000033	200000033	1
535003041	200000034|200000035|200000036|200000029	200000036	1
535003042	200000019|200000020|200000021|200000022	200000022	1
535003043	200000023|200000024|200000025|200000026	200000025	1
535003044	200000111|200000112|200000113|200000114|200000115	200000115	1
535003045	200000030|200000031|200000032|200000033	200000033	1
535003046	200000034|200000035|200000036|200000029	200000036	1
535003047	200000019|200000020|200000021|200000022	200000022	1
535003048	200000023|200000024|200000025|200000026	200000025	1
535003049	200000111|200000112|200000113|200000114|200000115	200000115	1
535003050	200000030|200000031|200000032|200000033	200000033	1
535003051	200000034|200000035|200000036|200000029	200000036	1
535003052	200000019|200000020|200000021|200000022	200000022	1
535003053	200000023|200000024|200000025|200000026	200000025	1
535003054	200000111|200000112|200000113|200000114|200000115	200000115	1
535003055	200000030|200000031|200000032|200000033	200000033	1
535003056	200000034|200000035|200000036|200000029	200000036	1
535003057	200000019|200000020|200000021|200000022	200000022	1
535003058	200000023|200000024|200000025|200000026	200000025	1
535003059	200000111|200000112|200000113|200000114|200000115	200000115	1
535003060	200000030|200000031|200000032|200000033	200000033	1
535003061	200000034|200000035|200000036|200000029	200000036	1
535003062	200000019|200000020|200000021|200000022	200000022	1
535003063	200000023|200000024|200000025|200000026	200000025	1
535003064	200000111|200000112|200000113|200000114|200000115	200000115	1
535003065	200000030|200000031|200000032|200000033	200000033	1
535003066	200000034|200000035|200000036|200000029	200000036	1
535003067	200000019|200000020|200000021|200000022	200000022	1
535003068	200000023|200000024|200000025|200000026	200000025	1
535003069	200000111|200000112|200000113|200000114|200000115	200000115	1
535003070	200000030|200000031|200000032|200000033	200000033	1
535003071	200000034|200000035|200000036|200000029	200000036	1
535003072	200000019|200000020|200000021|200000022	200000022	1
535003073	200000023|200000024|200000025|200000026	200000025	1
535003074	200000111|200000112|200000113|200000114|200000115	200000115	1
535003075	200000030|200000031|200000032|200000033	200000033	1
535003076	200000034|200000035|200000036|200000029	200000036	1
535003077	200000019|200000020|200000021|200000022	200000022	1
535003078	200000023|200000024|200000025|200000026	200000025	1
535003079	200000111|200000112|200000113|200000114|200000115	200000115	1
535003080	200000030|200000031|200000032|200000033	200000033	1
535003081	200000034|200000035|200000036|200000029	200000036	1
535003082	200000019|200000020|200000021|200000022	200000022	1
535003083	200000023|200000024|200000025|200000026	200000025	1
535003084	200000111|200000112|200000113|200000114|200000115	200000115	1
535003085	200000030|200000031|200000032|200000033	200000033	1
535003086	200000034|200000035|200000036|200000029	200000036	1
535003087	200000019|200000020|200000021|200000022	200000022	1
535003088	200000023|200000024|200000025|200000026	200000025	1
535003089	200000111|200000112|200000113|200000114|200000115	200000115	1
535003090	200000030|200000031|200000032|200000033	200000033	1
535003091	200000034|200000035|200000036|200000029	200000036	1
535003092	200000019|200000020|200000021|200000022	200000022	1
535003093	200000023|200000024|200000025|200000026	200000025	1
535003094	200000111|200000112|200000113|200000114|200000115	200000115	1
535003095	200000030|200000031|200000032|200000033	200000033	1
535003096	200000034|200000035|200000036|200000029	200000036	1
535003097	200000019|200000020|200000021|200000022	200000022	1
535003098	200000023|200000024|200000025|200000026	200000025	1
535003099	200000111|200000112|200000113|200000114|200000115	200000115	1
535003100	200000030|200000031|200000032|200000033	200000033	1
535003101	200000034|200000035|200000036|200000029	200000036	1
535003102	200000019|200000020|200000021|200000022	200000022	1
535003103	200000023|200000024|200000025|200000026	200000025	1
535003104	200000111|200000112|200000113|200000114|200000115	200000115	1
535003105	200000030|200000031|200000032|200000033	200000033	1
535003106	200000034|200000035|200000036|200000029	200000036	1
535003107	200000019|200000020|200000021|200000022	200000022	1
535003108	200000023|200000024|200000025|200000026	200000025	1
535003109	200000111|200000112|200000113|200000114|200000115	200000115	1
535003110	200000030|200000031|200000032|200000033	200000033	1
535003111	200000034|200000035|200000036|200000029	200000036	1
535003112	200000019|200000020|200000021|200000022	200000022	1
535003113	200000023|200000024|200000025|200000026	200000025	1
535003114	200000111|200000112|200000113|200000114|200000115	200000115	1
535003115	200000030|200000031|200000032|200000033	200000033	1
535003116	200000034|200000035|200000036|200000029	200000036	1
535003117	200000019|200000020|200000021|200000022	200000022	1
535003118	200000023|200000024|200000025|200000026	200000025	1
535003119	200000111|200000112|200000113|200000114|200000115	200000115	1
535003120	200000030|200000031|200000032|200000033	200000033	1
535003121	200000034|200000035|200000036|200000029	200000036	1
535003122	200000019|200000020|200000021|200000022	200000022	1
535003123	200000023|200000024|200000025|200000026	200000025	1
535003124	200000111|200000112|200000113|200000114|200000115	200000115	1
535003125	200000030|200000031|200000032|200000033	200000033	1
535003126	200000034|200000035|200000036|200000029	200000036	1
535003127	200000019|200000020|200000021|200000022	200000022	1
535003128	200000023|200000024|200000025|200000026	200000025	1
535003129	200000111|200000112|200000113|200000114|200000115	200000115	1
535003130	200000030|200000031|200000032|200000033	200000033	1
535003131	200000034|200000035|200000036|200000029	200000036	1
535003132	200000019|200000020|200000021|200000022	200000022	1
535003133	200000023|200000024|200000025|200000026	200000025	1
535003134	200000111|200000112|200000113|200000114|200000115	200000115	1
535003135	200000030|200000031|200000032|200000033	200000033	1
535003136	200000034|200000035|200000036|200000029	200000036	1
535003137	200000019|200000020|200000021|200000022	200000022	1
535003138	200000023|200000024|200000025|200000026	200000025	1
535003139	200000111|200000112|200000113|200000114|200000115	200000115	1
535003140	200000030|200000031|200000032|200000033	200000033	1
535003141	200000034|200000035|200000036|200000029	200000036	1
535003142	200000019|200000020|200000021|200000022	200000022	1
535003143	200000023|200000024|200000025|200000026	200000025	1
535003144	200000111|200000112|200000113|200000114|200000115	200000115	1
535003145	200000030|200000031|200000032|200000033	200000033	1
535003146	200000034|200000035|200000036|200000029	200000036	1
535003147	200000019|200000020|200000021|200000022	200000022	1
535003148	200000023|200000024|200000025|200000026	200000025	1
535003149	200000111|200000112|200000113|200000114|200000115	200000115	1
535003150	200000030|200000031|200000032|200000033	200000033	1
535003151	200000034|200000035|200000036|200000029	200000036	1
531003152	200000019|200000020|200000021|200000022	200000022	1
531003153	200000023|200000024|200000025|200000026	200000025	1
531003154	200000097|200000098|200000099|200000100|200000101	200000097	1
531003155	200000030|200000031|200000032|200000033	200000033	1
531003156	200000034|200000035|200000036|200000029	200000036	1
532003152	200000019|200000020|200000021|200000022	200000022	1
532003153	200000023|200000024|200000025|200000026	200000025	1
532003154	200000102|200000104|200000106|200000108|200000109	200000106	1
532003155	200000030|200000031|200000032|200000033	200000033	1
532003156	200000034|200000035|200000036|200000029	200000036	1
533003152	200000019|200000020|200000021|200000022	200000022	1
533003153	200000023|200000024|200000025|200000026	200000026	1
533003154	200000116|200000117|200000118|200000119|200000120	200000117	1
533003155	200000030|200000031|200000032|200000033	200000032	1
533003156	200000034|200000035|200000036|200000029	200000036	1
535003152	200000019|200000020|200000021|200000022	200000022	1
535003153	200000023|200000024|200000025|200000026	200000025	1
535003154	200000111|200000112|200000113|200000114|200000115	200000115	1
535003155	200000030|200000031|200000032|200000033	200000033	1
535003156	200000034|200000035|200000036|200000029	200000036	1
531005001	200000055|200000056|200000057|200000058	200000058	1
531005002	200000059|200000060|200000061|200000062	200000061	1
531005003	200000063|200000064|200000065	200000063	1
531005004	200000066|200000067|200000068|200000069	200000069	1
531005005	200000070|200000071|200000072|200000075	200000072	1
532005001	200000055|200000056|200000057|200000058	200000058	1
532005002	200000059|200000060|200000061|200000062	200000061	1
532005003	200000063|200000064|200000065	200000063	1
532005004	200000066|200000067|200000068|200000069	200000069	1
532005005	200000070|200000071|200000072|200000075	200000072	1
533005001	200000055|200000056|200000057|200000058	200000058	1
533005002	200000059|200000060|200000061|200000062	200000062	1
533005003	200000063|200000064|200000065	200000063	1
533005004	200000066|200000067|200000068|200000069	200000068	1
533005005	200000070|200000071|200000072|200000075	200000072	1
535005001	200000055|200000056|200000057|200000058	200000058	1
535005002	200000059|200000060|200000061|200000062	200000061	1
535005003	200000111|200000112|200000113|200000114|200000115	200000111	1
535005004	200000066|200000067|200000068|200000069	200000069	1
535005005	200000070|200000071|200000072|200000075	200000072	1
531003006	130000019	130000019	0
532003006	130000019	130000019	0
533003006	130000019	130000019	0
535003006	130000019	130000019	0
531005006	130000046	130000046	0
532005006	130000046	130000046	0
533005006	130000046	130000046	0
535005006	130000046	130000046	0
531005007	130000047	130000047	0
532005007	130000047	130000047	0
533005007	130000047	130000047	0
535005007	130000047	130000047	0
531005008	130000046	130000046	0
532005008	130000046	130000046	0
533005008	130000046	130000046	0
535005008	130000046	130000046	0
531005009	130000046	130000046	0
532005009	130000046	130000046	0
533005009	130000046	130000046	0
535005009	130000046	130000046	0
531005010	130000047	130000047	0
532005010	130000047	130000047	0
533005010	130000047	130000047	0
535005010	130000047	130000047	0
531005011	130000047	130000047	0
532005011	130000047	130000047	0
533005011	130000047	130000047	0
535005011	130000047	130000047	0
